rank,feature,score,p_value
161,253.903052075195,36.46399117514858,8.096910667960329e-30
162,335.132712109375,36.4406112519386,8.46137870701023e-30
163,240.786856396484,36.392683309336945,9.260645983336071e-30
164,155.296347363281,35.95341114919721,2.1183482501640986e-29
165,161.038046582031,35.922949465812856,2.2434804425908268e-29
166,447.193381054688,35.676935775081766,3.566517018241935e-29
167,445.185843212891,35.65172106970504,3.7400794956635367e-29
168,390.517142041016,35.60674367145433,4.070923180257504e-29
169,149.035589916992,35.18119721892515,9.07934980913989e-29
170,546.239462597656,34.92415287053874,1.4741383837304217e-28
171,318.804312451172,34.80660466878161,1.8399631612912256e-28
172,641.293234570313,34.805256805421514,1.8446461541831988e-28
173,452.55434296875,33.96808516145047,8.950020515371473e-28
174,451.487417919922,33.72737712472421,1.4097073436585968e-27
175,155.212134106445,33.38557505116854,2.6876085393367148e-27
176,125.48477052002,33.147367262893965,4.2141893573591875e-27
177,155.426565869141,32.95736887241743,6.033282603628472e-27
178,371.89858125,32.801046991149306,8.10567276427481e-27
179,162.886221630859,32.6963122656232,9.87904466250188e-27
180,171.600302441406,32.556480852161194,1.2866066295187196e-26
181,125.024008496094,32.209088393666,2.480469622131381e-26
182,209.793905957031,32.19618397119923,2.5417067362636932e-26
183,125.072104199219,32.0945013893094,3.0802566007914383e-26
184,208.280630810547,31.82920869685747,5.0859390160213873e-26
185,286.382071240234,31.649100443469187,7.149095462951683e-26
186,572.484213574219,31.634474149793956,7.349555570472553e-26
187,142.043036206055,31.304580456580638,1.371449348678739e-25
188,167.755636914063,31.135651219149256,1.8877119452928805e-25
189,107.400679333496,31.067757537137357,2.146384539465314e-25
190,580.653403027344,30.837947657459193,3.3151839316800275e-25
191,163.283804638672,30.73027203078156,4.0642414414757835e-25
192,112.041205151367,30.727463224946973,4.0858973737841116e-25
193,178.059332592773,30.650863110289173,4.723136267833476e-25
194,122.279448254395,30.631091050630612,4.903181100542988e-25
195,613.731344921875,30.485541280424936,6.457865378745932e-25
196,170.606299145508,30.387418213400846,7.775574809797735e-25
197,372.151449902344,30.329588615707127,8.674872095111646e-25
198,311.709067089844,30.297291473538383,9.221662135148155e-25
199,154.880560620117,30.21457452989493,1.0784497472306584e-24
200,165.102667553711,30.196746366378736,1.1154616117432972e-24
